#time,id,mass,px,py,pz,vx,vy,vz
1.4555716087117537e+02,0,1.0000000000000000e+00,-1.4948027206601506e+02,4.9344306068533058e+01,-4.2723517059540114e+01,7.7938347502631081e-02,-1.9001020701641974e-02,1.7070115349778897e-02
1.4555716087117537e+02,1,1.0000000000000000e+00,1.4967227303188528e+02,-4.9407100249631654e+01,4.2775789861031299e+01,-7.7963582046671559e-02,1.9238516181623144e-02,-1.6656366894569286e-02
1.4555716087117537e+02,2,9.5435340000000004e-04,-1.5282537457897942e+02,4.6335725209497738e+01,-4.0542276069786411e+01,5.1272713570885836e-03,-2.2219523094113922e-01,-3.7486044490228110e-01
1.4555716087117537e+02,3,2.8630601999999998e-04,-1.6119657572871719e+02,6.4872978232991230e+01,-4.7435755909769412e+01,7.1047458897606233e-02,-8.8865424027760292e-02,-1.9559181847304430e-01

1.5018767506418297e+02,0,1.0000000000000000e+00,-1.4911956862549383e+02,4.9256028763346585e+01,-4.2644322266164302e+01,7.7855538773808824e-02,-1.9131408609697642e-02,1.7123971329131626e-02
1.5018767506418297e+02,1,1.0000000000000000e+00,1.4931116910043849e+02,-4.9317985500675292e+01,4.2698635888128685e+01,-7.8003546603306162e-02,1.9251712531191151e-02,-1.6667792099569645e-02
1.5018767506418297e+02,2,9.5435340000000004e-04,-1.5250915415560976e+02,4.5587873363331624e+01,-4.2411032125198012e+01,1.3172931333547572e-01,-9.6730872002630114e-02,-4.2022597112572474e-01
1.5018767506418297e+02,3,2.8630601999999998e-04,-1.6085182262362105e+02,6.4440822395615442e+01,-4.8334677902121477e+01,7.7859038506996298e-02,-9.7757235119337899e-02,-1.9257417378040007e-01

1.5479801575198607e+02,0,1.0000000000000000e+00,-1.4876080506336433e+02,4.9167498738993309e+01,-4.2565386314820415e+01,7.7781880883391510e-02,-1.9273829304136417e-02,1.7107368908040071e-02
1.5479801575198607e+02,1,1.0000000000000000e+00,1.4895145410471272e+02,-4.9229198129640508e+01,4.2621765353086417e+01,-7.8043517881292268e-02,1.9264919159159163e-02,-1.6679226191294250e-02
1.5479801575198607e+02,2,9.5435340000000004e-04,-1.5162459199162876e+02,4.5459429632364447e+01,-4.4311286563995480e+01,2.4875862580194785e-01,4.1256903665933500e-02,-3.9191686906456935e-01
1.5479801575198607e+02,3,2.8630601999999998e-04,-1.6047722802884539e+02,6.3970116365233132e+01,-4.9214512762403409e+01,8.4641453181059687e-02,-1.0640195868117543e-01,-1.8901286196032194e-01

1.5925376036331156e+02,0,1.0000000000000000e+00,-1.4841434183197271e+02,4.9081325573959461e+01,-4.2489314281705774e+01,7.7736699643482954e-02,-1.9402625053173583e-02,1.7028904645072368e-02
1.5925376036331156e+02,1,1.0000000000000000e+00,1.4860362573415085e+02,-4.9143330013274550e+01,4.2547422256994082e+01,-7.8082321530738630e-02,1.9277747708416837e-02,-1.6690332939102437e-02
1.5925376036331156e+02,2,9.5435340000000004e-04,-1.5031167343353331e+02,4.5926761530505459e+01,-4.5872851556842889e+01,3.3479893709288927e-01,1.6521154579545849e-01,-2.9924997226758177e-01
1.5925376036331156e+02,3,2.8630601999999998e-04,-1.6008551122028743e+02,6.3477807059158721e+01,-5.0048068976304833e+01,9.1180001470454214e-02,-1.1453777916647902e-01,-1.8505191573144761e-01

1.6415893329879438e+02,0,1.0000000000000000e+00,-1.4803306309449846e+02,4.8985866042558683e+01,-4.2406110738338370e+01,7.7731964047724256e-02,-1.9512022959458308e-02,1.6888496727168217e-02
1.6415893329879438e+02,1,1.0000000000000000e+00,1.4822051327528243e+02,-4.9048734540185407e+01,4.2465523169771743e+01,-7.8125236872865711e-02,1.9291944435070485e-02,-1.6702624226654306e-02
1.6415893329879438e+02,2,9.5435340000000004e-04,-1.4852969576162712e+02,4.7007121491576726e+01,-4.6970946336218788e+01,3.8258100682995522e-01,2.6757117081263926e-01,-1.4072873246308817e-01
1.6415893329879438e+02,3,2.8630601999999998e-04,-1.5962067662019348e+02,6.2894560886218109e+01,-5.0943913425787102e+01,9.8340022671741634e-02,-1.2322106332091221e-01,-1.8011341923597673e-01

1.6916729517996163e+02,0,1.0000000000000000e+00,-1.4764364693528864e+02,4.8887971605602374e+01,-4.2321954255992736e+01,7.7784227451721338e-02,-1.9570265253491738e-02,1.6715879421210410e-02
1.6916729517996163e+02,1,1.0000000000000000e+00,1.4782912364003579e+02,-4.8952077033595813e+01,4.2381838810363817e+01,-7.8169270497999432e-02,1.9306520758714363e-02,-1.6715244160555288e-02
1.6916729517996163e+02,2,9.5435340000000004e-04,-1.4661503992732412e+02,4.8494816166844998e+01,-4.7199199207109473e+01,3.7178310843249318e-01,3.1588900396494884e-01,5.1672632815626805e-02
1.6916729517996163e+02,3,2.8630601999999998e-04,-1.5910997226430857e+02,6.2255887257221339e+01,-5.1832085579203245e+01,1.0558832358110259e-01,-1.3176548009562095e-01,-1.7446092635298807e-01

1.7386368840914935e+02,0,1.0000000000000000e+00,-1.4727812513118059e+02,4.8796046142864618e+01,-4.2243825964932924e+01,7.7883953270491149e-02,-1.9567649633738183e-02,1.6559219546518494e-02
1.7386368840914935e+02,1,1.0000000000000000e+00,1.4746191265613876e+02,-4.8861373776720178e+01,4.2303309534987832e+01,-7.8210760638570173e-02,1.9320264079661514e-02,-1.6727142892467104e-02
1.7386368840914935e+02,2,9.5435340000000004e-04,-1.4499857592172577e+02,4.9966583908578137e+01,-4.6537291410443608e+01,3.0874606329979576e-01,3.0105560637579826e-01,2.2653983831068694e-01
1.7386368840914935e+02,3,2.8630601999999998e-04,-1.5859827548183105e+02,6.1618874154229133e+01,-5.2637900420461818e+01,1.1230819677572415e-01,-1.3945877721156857e-01,-1.6861580129754414e-01

1.7848600786036627e+02,0,1.0000000000000000e+00,-1.4691781823716951e+02,4.8705705739007819e+01,-4.2167579934298722e+01,7.8019807419324794e-02,-1.9513241235928767e-02,1.6438843520552929e-02
1.7848600786036627e+02,1,1.0000000000000000e+00,1.4710030279207825e+02,-4.8772037944536542e+01,4.2225964151698967e+01,-7.8251786226541276e-02,1.9333862075173781e-02,-1.6738915797924338e-02
1.7848600786036627e+02,2,9.5435340000000004e-04,-1.4379355634760907e+02,5.1217655509013767e+01,-4.5155816634478697e+01,2.0742501735239871e-01,2.3197129853547846e-01,3.6313379697418913e-01
1.7848600786036627e+02,3,2.8630601999999998e-04,-1.5806403759939514e+02,6.0957369508405108e+01,-5.3403034505965735e+01,1.1883102095148673e-01,-1.4670818554615642e-01,-1.6236367096224891e-01

1.8332716861513094e+02,0,1.0000000000000000e+00,-1.4653971847639545e+02,4.8611466666956140e+01,-4.2088185334177787e+01,7.8184310632616286e-02,-1.9413362065864592e-02,1.6372719085544576e-02
1.8332716861513094e+02,1,1.0000000000000000e+00,1.4672136890009037e+02,-4.8678404983108102e+01,4.2144898389938881e+01,-7.8294957616119168e-02,1.9348180490122980e-02,-1.6751312417951521e-02
1.8332716861513094e+02,2,9.5435340000000004e-04,-1.4309700499303449e+02,5.2071123176426347e+01,-4.3173980166875744e+01,7.8275230771346530e-02,1.1448020306602959e-01,4.4329219239455381e-01
1.8332716861513094e+02,3,2.8630601999999998e-04,-1.5747245010750208e+02,6.0229480004188474e+01,-5.4172179115483708e+01,1.2554661225937869e-01,-1.5393666988742061e-01,-1.5530263247075088e-01

1.8798230354743012e+02,0,1.0000000000000000e+00,-1.4617538656586862e+02,4.8521366226166336e+01,-4.2011979262494563e+01,7.8343025962191795e-02,-1.9294959355677016e-02,1.6379938964519336e-02
1.8798230354743012e+02,1,1.0000000000000000e+00,1.4635679829982760e+02,-4.8588304400705240e+01,4.2066890899536702e+01,-7.8336667929906137e-02,1.9362023270934538e-02,-1.6763297228447605e-02
1.8798230354743012e+02,2,9.5435340000000004e-04,-1.4302666389813479e+02,5.2290591714127487e+01,-4.1074533692480543e+01,-4.6224399405105365e-02,-2.2116497053461026e-02,4.4610530602956272e-01
1.8798230354743012e+02,3,2.8630601999999998e-04,-1.5687323297282214e+02,5.9497423590532890e+01,-5.4878399550608329e+01,1.3187421085149570e-01,-1.6051692206420004e-01,-1.4803688598313419e-01

1.9247786394602713e+02,0,1.0000000000000000e+00,-1.4582287843658602e+02,4.8434884882684429e+01,-4.1938200260911088e+01,7.8477443230250438e-02,-1.9180976320219978e-02,1.6453456767553332e-02
1.9247786394602713e+02,1,1.0000000000000000e+00,1.4600454018758666e+02,-4.8501231075332853e+01,4.1991504354856175e+01,-7.8377133926962883e-02,1.9375461497099594e-02,-1.6774931771589230e-02
1.9247786394602713e+02,2,9.5435340000000004e-04,-1.4347053808882060e+02,5.1890861683784152e+01,-3.9195421352004956e+01,-1.4646149734088429e-01,-1.5383434184528541e-01,3.7902984974028625e-01
1.9247786394602713e+02,3,2.8630601999999998e-04,-1.5626690341887212e+02,5.8762202665236472e+01,-5.5527335098863681e+01,1.3784804339374535e-01,-1.6651011984730138e-01,-1.4059579244986437e-01

1.9747834577252641e+02,0,1.0000000000000000e+00,-1.4543015979864677e+02,4.8339240977023202e+01,-4.1855584193140523e+01,7.8586500565245507e-02,-1.9079265101754478e-02,1.6599244706325289e-02
1.9747834577252641e+02,1,1.0000000000000000e+00,1.4561250377116301e+02,-4.8404306892027677e+01,4.1907589111859757e+01,-7.8422360628358750e-02,1.9390490489391565e-02,-1.6787943559551655e-02
1.9747834577252641e+02,2,9.5435340000000004e-04,-1.4439705852622097e+02,5.0803869596861020e+01,-3.7629691279320447e+01,-2.1528576451408188e-01,-2.7428910178777555e-01,2.3727989219228435e-01
1.9747834577252641e+02,3,2.8630601999999998e-04,-1.5556134223658137e+02,5.7913799093331626e+01,-5.6208719976797326e+01,1.4431678540645052e-01,-1.7274051996297893e-01,-1.3185199053334440e-01

2.0230092044198904e+02,0,1.0000000000000000e+00,-1.4505102046034230e+02,4.8247377958882808e+01,-4.1775108187910867e+01,7.8639743766500014e-02,-1.9026589131296179e-02,1.6779417825824788e-02
2.0230092044198904e+02,1,1.0000000000000000e+00,1.4523420046955795e+02,-4.8310759688738280e+01,4.1826597598645293e+01,-7.8466195162369717e-02,1.9405066732394560e-02,-1.6800563364157500e-02
2.0230092044198904e+02,2,9.5435340000000004e-04,-1.4548627319318655e+02,4.9293120056707615e+01,-3.6905135505959706e+01,-2.2695795687364478e-01,-3.4309119584964859e-01,5.9050287762118236e-02
2.0230092044198904e+02,3,2.8630601999999998e-04,-1.5485070743635100e+02,5.7067165869167063e+01,-5.6823357003990019e+01,1.5036181799168200e-01,-1.7829646693982543e-01,-1.2297787019521400e-01

2.0713222285150468e+02,0,1.0000000000000000e+00,-1.4467106736105708e+02,4.8155468599432503e+01,-4.1693584235412260e+01,7.8639788438419622e-02,-1.9030844237628575e-02,1.6967262532338864e-02
2.0713222285150468e+02,1,1.0000000000000000e+00,1.4485500003830478e+02,-4.8216972504536301e+01,4.1745398314439875e+01,-7.8510324293587050e-02,1.9419750760242271e-02,-1.6813276486299544e-02
2.0713222285150468e+02,2,9.5435340000000004e-04,-1.4649713821538907e+02,4.7587655705123524e+01,-3.7073780638832638e+01,-1.8251921307911306e-01,-3.5248791916036148e-01,-1.2724744623753931e-01
2.0713222285150468e+02,3,2.8630601999999998e-04,-1.5411005085215541e+02,5.6193244150184675e+01,-5.7395197013558111e+01,1.5620938300504406e-01,-1.8339984085730382e-01,-1.1367910839174279e-01

2.1190961150005103e+02,0,1.0000000000000000e+00,-1.4429546639680501e+02,4.8064424659007578e+01,-4.1612124788123594e+01,7.8594998970726207e-02,-1.9092822512279201e-02,1.7128203126403979e-02
2.1190961150005103e+02,1,1.0000000000000000e+00,1.4447982104631541e+02,-4.8124161962528774e+01,4.1665044590001571e+01,-7.8554174520512235e-02,1.9434351752390000e-02,-1.6825917714886729e-02
2.1190961150005103e+02,2,9.5435340000000004e-04,-1.4716718712548885e+02,4.6002745520473894e+01,-3.8076278672074338e+01,-9.1307971941938945e-02,-3.0147171935744144e-01,-2.8551113225700597e-01
2.1190961150005103e+02,3,2.8630601999999998e-04,-1.5335040495691601e+02,5.5305951737678676e+01,-5.7915568341581455e+01,1.6176964513688899e-01,-1.8797606749093879e-01,-1.0410850498177161e-01

2.1657494621963164e+02,0,1.0000000000000000e+00,-1.4392895464997261e+02,4.7975114591950430e+01,-4.1531942726074391e+01,7.8523239425791508e-02,-1.9200446829235523e-02,1.7235371972727051e-02
2.1657494621963164e+02,1,1.0000000000000000e+00,1.4411323923759610e+02,-4.8033460793817326e+01,4.1586517123881833e+01,-7.8597202780226860e-02,1.9448688523598961e-02,-1.6838330178786942e-02
2.1657494621963164e+02,2,9.5435340000000004e-04,-1.4732385408002395e+02,4.4811055907631513e+01,-3.9671040727379989e+01,2.7409752244026753e-02,-2.0252071850352182e-01,-3.8770380039556906e-01
2.1657494621963164e+02,3,2.8630601999999998e-04,-1.5258347198207400e+02,5.4419457557305293e+01,-5.8378811621638505e+01,1.6697086630628530e-01,-1.9198114691947019e-01,-9.4428171084943557e-02

2.2127546675569965e+02,0,1.0000000000000000e+00,-1.4356004458884013e+02,4.7884543889541952e+01,-4.1450803121499632e+01,7.8442804151323250e-02,-1.9339409451924194e-02,1.7276234863787820e-02
2.2127546675569965e+02,1,1.0000000000000000e+00,1.4374368917475149e+02,-4.7942007730517410e+01,4.1507338681042953e+01,-7.8640763574019057e-02,1.9463212292930882e-02,-1.6850904530173405e-02
2.2127546675569965e+02,2,9.5435340000000004e-04,-1.4689224919639807e+02,4.4159782471122632e+01,-4.1599904912517417e+01,1.5583732276864654e-01,-7.1061690208221173e-02,-4.2036352865098064e-01
2.2127546675569965e+02,3,2.8630601999999998e-04,-1.5178677855581952e+02,5.3508488682136573e+01,-5.8799143833415634e+01,1.7196824525266868e-01,-1.9554208237425302e-01,-8.4367666491703963e-02

2.2579289472671044e+02,0,1.0000000000000000e+00,-1.4320584007201421e+02,4.7796857560702641e+01,-4.1372800352684152e+01,7.8377645372762428e-02,-1.9481555418153107e-02,1.7246896065630457e-02
2.2579289472671044e+02,1,1.0000000000000000e+00,1.4338834025645207e+02,-4.7854052401611987e+01,4.1431188515047893e+01,-7.8682825873863216e-02,1.9477245572283919e-02,-1.6863054216046947e-02
2.2579289472671044e+02,2,9.5435340000000004e-04,-1.4592928495682816e+02,4.4144980456064836e+01,-4.3433483343410380e+01,2.6681871385862327e-01,6.4068073200124004e-02,-3.7987077176949013e-01
2.2579289472671044e+02,3,2.8630601999999998e-04,-1.5099953252654012e+02,5.2618274383824634e+01,-5.9157924311600553e+01,1.7652843746084468e-01,-1.9850695986479369e-01,-7.4433946531170581e-02

2.3106663556292401e+02,0,1.0000000000000000e+00,-1.4279261965553411e+02,4.7693710609560711e+01,-4.1282104136986483e+01,7.8339524386533368e-02,-1.9630129712190046e-02,1.7136433915173416e-02
2.3106663556292401e+02,1,1.0000000000000000e+00,1.4297325740684806e+02,-4.7751291053658107e+01,4.1342219560462091e+01,-7.8732178119787957e-02,1.9493722436006299e-02,-1.6877319493144256e-02
2.3106663556292401e+02,2,9.5435340000000004e-04,-1.4426106891857967e+02,4.4865453535052367e+01,-4.5134963295427617e+01,3.5697338053451155e-01,2.0334900285435462e-01,-2.5274524955607081e-01
2.3106663556292401e+02,3,2.8630601999999998e-04,-1.5005520912091350e+02,5.1563519249832581e+01,-5.9519243764922145e+01,1.8153643375027095e-01,-2.0139128083056837e-01,-6.2541939498983790e-02

2.3590100841669772e+02,0,1.0000000000000000e+00,-1.4241387974128898e+02,4.7598559428073365e+01,-4.1199613024901836e+01,7.8355683831079256e-02,-1.9726292100047695e-02,1.6984869784618037e-02
2.3590100841669772e+02,1,1.0000000000000000e+00,1.4259252686726032e+02,-4.7657014439144056e+01,4.1260596538241188e+01,-7.8777655154054479e-02,1.9508916442445557e-02,-1.6890474103508503e-02
2.3590100841669772e+02,2,9.5435340000000004e-04,-1.4244165633257569e+02,4.6075510863326315e+01,-4.5961925807454385e+01,3.8640957772020718e-01,2.8881691437259710e-01,-8.3492314647560253e-02
2.3590100841669772e+02,3,2.8630601999999998e-04,-1.4916712875453834e+02,5.0584652818234211e+01,-5.9794737024631729e+01,1.8581526398028489e-01,-2.0348069037196198e-01,-5.1394332369689585e-02

2.4068885910096049e+02,0,1.0000000000000000e+00,-1.4203857874911492e+02,4.7503989284024215e+01,-4.1118692679892575e+01,7.8425344509037584e-02,-1.9768368088987950e-02,1.6817281834415783e-02
2.4068885910096049e+02,1,1.0000000000000000e+00,1.4221524294770441e+02,-4.7563572466318533e+01,4.1179696134428028e+01,-7.8822919316639498e-02,1.9524049743180859e-02,-1.6903576161476100e-02
2.4068885910096049e+02,2,9.5435340000000004e-04,-1.4063364293309758e+02,4.7551081715351764e+01,-4.5917050380570565e+01,3.5966688340404296e-01,3.1750996246165408e-01,1.0246827749161111e-01
2.4068885910096049e+02,3,2.8630601999999998e-04,-1.4826793827692836e+02,4.9606521670484270e+01,-6.0013971717294794e+01,1.8974625318010738e-01,-2.0501967231581619e-01,-4.0155013001487772e-02

2.4539987712908180e+02,0,1.0000000000000000e+00,-1.4166885836530776e+02,4.7410874073441946e+01,-4.1039832464932424e+01,7.8541567165323761e-02,-1.9753245790457459e-02,1.6666658735605935e-02
2.4539987712908180e+02,1,1.0000000000000000e+00,1.4184380141226490e+02,-4.7471559076787841e+01,4.1100032573099206e+01,-7.8867677180360252e-02,1.9539023996160879e-02,-1.6916540524064379e-02
2.4539987712908180e+02,2,9.5435340000000004e-04,-1.3910088944996562e+02,4.8996121703728335e+01,-4.5026440476036818e+01,2.8371650881706079e-01,2.8627219703582091e-01,2.7051410216389171e-01
2.4539987712908180e+02,3,2.8630601999999998e-04,-1.4736553624455053e+02,4.8638125076978774e+01,-6.0176770326279204e+01,1.9330435388974787e-01,-2.0601400651797391e-01,-2.8935000001634736e-02

2.4999710950365787e+02,0,1.0000000000000000e+00,-1.4130745651403259e+02,4.7320194080187591e+01,-4.0963476040915836e+01,7.8688439790820519e-02,-1.9689364079473672e-02,1.6560384547254569e-02
2.4999710950365787e+02,1,1.0000000000000000e+00,1.4148112757018100e+02,-4.7381699899289529e+01,4.1022234090718413e+01,-7.8911566120476923e-02,1.9553717420632930e-02,-1.6929261751899623e-02
2.4999710950365787e+02,2,9.5435340000000004e-04,-1.3803687731203439e+02,5.0140706790005908e+01,-4.3483125726739523e+01,1.7485742081124600e-01,2.0408012451107174e-01,3.9187916048907750e-01
2.4999710950365787e+02,3,2.8630601999999998e-04,-1.4646947682108143e+02,4.7689759015217689e+01,-6.0284380058218531e+01,1.9647004135644067e-01,-2.0648501159427587e-01,-1.7862022448588977e-02

2.5460819448953424e+02,0,1.0000000000000000e+00,-1.4094424394807828e+02,4.7229624061002788e+01,-4.0887247749119318e+01,7.8851404544459408e-02,-1.9589769861776990e-02,1.6513824896124241e-02
2.5460819448953424e+02,1,1.0000000000000000e+00,1.4111715773259812e+02,-4.7291501912793571e+01,4.0944142273887806e+01,-7.8955799433751722e-02,1.9568536038894052e-02,-1.6942091365358625e-02
2.5460819448953424e+02,2,9.5435340000000004e-04,-1.3751718406877114e+02,5.0816210624337920e+01,-4.1513497241907700e+01,4.9588239912021770e-02,8.4187822326824049e-02,4.5074888260071061e-01
2.5460819448953424e+02,3,2.8630601999999998e-04,-1.4555681485542681e+02,4.6737502782030425e+01,-6.0340951020807672e+01,1.9933281155711022e-01,-2.0646129478412403e-01,-6.6616113115882669e-03

2.5948561409805251e+02,0,1.0000000000000000e+00,-1.4055923798290615e+02,4.7134373577714008e+01,-4.0806670455984552e+01,7.9018600332268346e-02,-1.9467048418391308e-02,1.6540274753331093e-02
2.5948561409805251e+02,1,1.0000000000000000e+00,1.4073194259479467e+02,-4.7196019546122294e+01,4.0861475334866654e+01,-7.9002820693649445e-02,1.9584299549189693e-02,-1.6955739038486239e-02
2.5948561409805251e+02,2,9.5435340000000004e-04,-1.3759168031191584e+02,5.0874989597707902e+01,-3.9322868832215946e+01,-7.7138134968682714e-02,-6.1090588410917676e-02,4.3375903641021668e-01
2.5948561409805251e+02,3,2.8630601999999998e-04,-1.4457790294064438e+02,4.5731658421579318e+01,-6.0344401121313943e+01,2.0201252756814689e-01,-2.0589549615753638e-01,5.2561730160785945e-03

2.6416790970060481e+02,0,1.0000000000000000e+00,-1.4018892051762501e+02,4.7043490000277963e+01,-4.0729024497037635e+01,7.9153415732629018e-02,-1.9356148017006081e-02,1.6636070359972485e-02
2.6416790970060481e+02,1,1.0000000000000000e+00,1.4036192191037841e+02,-4.7104284468230752e+01,4.0782052732427537e+01,-7.9048188053589222e-02,1.9599519249153152e-02,-1.6968915891953318e-02
